var,date,value,table,type
"Australian Commonwealth, State or Territory securities",2017-12-31,135.2,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2018-03-31,146.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2018-06-30,149.8,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2018-09-30,222.2,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2018-12-31,239.9,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2019-03-31,294.3,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2019-06-30,358.9,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2019-09-30,419.9,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2019-12-31,631.1,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2020-03-31,1049.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2020-06-30,1636.5,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2020-09-30,3230.4,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2020-12-31,3212.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2021-03-31,3893.8,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2021-06-30,4314.3,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2021-09-30,4950.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2021-12-31,4813.6,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2022-03-31,4929.3,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2022-06-30,4095.5,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2022-09-30,4334.4,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2022-12-31,4580.3,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2023-03-31,5443.1,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2023-06-30,5002.8,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2023-09-30,5656.5,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2023-12-31,5297.3,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2024-03-31,5736.2,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2024-06-30,6783.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2024-09-30,7001.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2024-12-31,7666.7,Tab 2f,MLH ADIs
"Australian Commonwealth, State or Territory securities",2025-03-31,8828.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2014-06-30,827,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2014-09-30,582,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2014-12-31,926.9,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2015-03-31,780.1,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2015-06-30,606,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2015-09-30,773.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2015-12-31,1010.1,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2016-03-31,809.8,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2016-06-30,993.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2016-09-30,855.7,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2016-12-31,987.8,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2017-03-31,769.7,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2017-06-30,853.3,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2017-09-30,812.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2017-12-31,1085.4,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2018-03-31,1109.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2018-06-30,748.6,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2018-09-30,968.1,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2018-12-31,956.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2019-03-31,1030.4,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2019-06-30,1152.1,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2019-09-30,1003.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2019-12-31,1465,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2020-03-31,1816.8,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2020-06-30,1596,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2020-09-30,1683.8,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2020-12-31,1612,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2021-03-31,1629.8,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2021-06-30,1611.1,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2021-09-30,1621.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2021-12-31,2081.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2022-03-31,1743,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2022-06-30,1697.7,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2022-09-30,2145.9,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2022-12-31,2595.6,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2023-03-31,2243.4,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2023-06-30,2211.6,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2023-09-30,1578.2,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2023-12-31,2097.9,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2024-03-31,1923.7,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2024-06-30,1592.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2024-09-30,1282.5,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2024-12-31,1570.3,Tab 2f,MLH ADIs
Eligible deposits invested on a call basis,2025-03-31,1179.9,Tab 2f,MLH ADIs
Eligible bank bills,2014-06-30,543,Tab 2f,MLH ADIs
Eligible bank bills,2014-09-30,503,Tab 2f,MLH ADIs
Eligible bank bills,2014-12-31,717,Tab 2f,MLH ADIs
Eligible bank bills,2015-03-31,442.9,Tab 2f,MLH ADIs
Eligible bank bills,2015-06-30,727.3,Tab 2f,MLH ADIs
Eligible bank bills,2015-09-30,663.3,Tab 2f,MLH ADIs
Eligible bank bills,2015-12-31,1048.9,Tab 2f,MLH ADIs
Eligible bank bills,2016-03-31,602.2,Tab 2f,MLH ADIs
Eligible bank bills,2016-06-30,893.6,Tab 2f,MLH ADIs
Eligible bank bills,2016-09-30,314.9,Tab 2f,MLH ADIs
Eligible bank bills,2016-12-31,103.4,Tab 2f,MLH ADIs
Eligible bank bills,2017-03-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2017-06-30,19.5,Tab 2f,MLH ADIs
Eligible bank bills,2017-09-30,10,Tab 2f,MLH ADIs
Eligible bank bills,2017-12-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2018-03-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2018-06-30,0,Tab 2f,MLH ADIs
Eligible bank bills,2018-09-30,5,Tab 2f,MLH ADIs
Eligible bank bills,2018-12-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2019-03-31,121.6,Tab 2f,MLH ADIs
Eligible bank bills,2019-06-30,94.3,Tab 2f,MLH ADIs
Eligible bank bills,2019-09-30,27,Tab 2f,MLH ADIs
Eligible bank bills,2019-12-31,56.4,Tab 2f,MLH ADIs
Eligible bank bills,2020-03-31,58.5,Tab 2f,MLH ADIs
Eligible bank bills,2020-06-30,46.5,Tab 2f,MLH ADIs
Eligible bank bills,2020-09-30,10,Tab 2f,MLH ADIs
Eligible bank bills,2020-12-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2021-03-31,0,Tab 2f,MLH ADIs
Eligible bank bills,2021-06-30,0,Tab 2f,MLH ADIs
Eligible bank bills,2021-09-30,12.5,Tab 2f,MLH ADIs
Eligible bank bills,2021-12-31,20.8,Tab 2f,MLH ADIs
Eligible bank bills,2022-03-31,11.5,Tab 2f,MLH ADIs
Eligible bank bills,2022-06-30,11.5,Tab 2f,MLH ADIs
Eligible bank bills,2022-09-30,11.5,Tab 2f,MLH ADIs
Eligible bank bills,2022-12-31,62.6,Tab 2f,MLH ADIs
Eligible bank bills,2023-03-31,86.8,Tab 2f,MLH ADIs
Eligible bank bills,2023-06-30,94.8,Tab 2f,MLH ADIs
Eligible bank bills,2023-09-30,NA,Tab 2f,MLH ADIs
Eligible bank bills,2023-12-31,226.2,Tab 2f,MLH ADIs
Eligible bank bills,2024-03-31,281.5,Tab 2f,MLH ADIs
Eligible bank bills,2024-06-30,428.9,Tab 2f,MLH ADIs
Eligible bank bills,2024-09-30,438.4,Tab 2f,MLH ADIs
Eligible bank bills,2024-12-31,465.9,Tab 2f,MLH ADIs
Eligible bank bills,2025-03-31,499.6,Tab 2f,MLH ADIs
Eligible certificates of deposit,2014-06-30,2106.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2014-09-30,2130.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2014-12-31,2411.6,Tab 2f,MLH ADIs
Eligible certificates of deposit,2015-03-31,2337.1,Tab 2f,MLH ADIs
Eligible certificates of deposit,2015-06-30,2746.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2015-09-30,2752.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2015-12-31,2805.7,Tab 2f,MLH ADIs
Eligible certificates of deposit,2016-03-31,2891.9,Tab 2f,MLH ADIs
Eligible certificates of deposit,2016-06-30,2995.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2016-09-30,3188.9,Tab 2f,MLH ADIs
Eligible certificates of deposit,2016-12-31,3114.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2017-03-31,2974,Tab 2f,MLH ADIs
Eligible certificates of deposit,2017-06-30,2928.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2017-09-30,2930.8,Tab 2f,MLH ADIs
Eligible certificates of deposit,2017-12-31,2769.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2018-03-31,3049.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2018-06-30,3062.1,Tab 2f,MLH ADIs
Eligible certificates of deposit,2018-09-30,3014.9,Tab 2f,MLH ADIs
Eligible certificates of deposit,2018-12-31,3000.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2019-03-31,3357.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2019-06-30,3506.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2019-09-30,3685.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2019-12-31,3516.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2020-03-31,3977.8,Tab 2f,MLH ADIs
Eligible certificates of deposit,2020-06-30,4201.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2020-09-30,4236.1,Tab 2f,MLH ADIs
Eligible certificates of deposit,2020-12-31,4152.5,Tab 2f,MLH ADIs
Eligible certificates of deposit,2021-03-31,3967.8,Tab 2f,MLH ADIs
Eligible certificates of deposit,2021-06-30,4014,Tab 2f,MLH ADIs
Eligible certificates of deposit,2021-09-30,4330,Tab 2f,MLH ADIs
Eligible certificates of deposit,2021-12-31,4112.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2022-03-31,4013.9,Tab 2f,MLH ADIs
Eligible certificates of deposit,2022-06-30,4304.5,Tab 2f,MLH ADIs
Eligible certificates of deposit,2022-09-30,4067.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2022-12-31,4205.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2023-03-31,4984.1,Tab 2f,MLH ADIs
Eligible certificates of deposit,2023-06-30,4983.7,Tab 2f,MLH ADIs
Eligible certificates of deposit,2023-09-30,5509.2,Tab 2f,MLH ADIs
Eligible certificates of deposit,2023-12-31,5977.3,Tab 2f,MLH ADIs
Eligible certificates of deposit,2024-03-31,5399,Tab 2f,MLH ADIs
Eligible certificates of deposit,2024-06-30,4413.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2024-09-30,5440.4,Tab 2f,MLH ADIs
Eligible certificates of deposit,2024-12-31,5373.9,Tab 2f,MLH ADIs
Eligible certificates of deposit,2025-03-31,4991.5,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2014-06-30,3197.2,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2014-09-30,3050.5,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2014-12-31,3369.1,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2015-03-31,3646.4,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2015-06-30,3832.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2015-09-30,4874.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2015-12-31,4715,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2016-03-31,5471.4,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2016-06-30,6157.2,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2016-09-30,6087.1,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2016-12-31,5936.9,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2017-03-31,5525.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2017-06-30,5714.3,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2017-09-30,6190.2,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2017-12-31,6253.4,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2018-03-31,6261.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2018-06-30,6300.3,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2018-09-30,6818.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2018-12-31,6738.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2019-03-31,7157.2,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2019-06-30,7262.5,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2019-09-30,7840.4,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2019-12-31,8254.9,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2020-03-31,8245.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2020-06-30,9792,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2020-09-30,10888.1,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2020-12-31,10710.9,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2021-03-31,10672,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2021-06-30,10298.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2021-09-30,10891.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2021-12-31,11227.5,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2022-03-31,11188.7,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2022-06-30,10861,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2022-09-30,11160.2,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2022-12-31,11128.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2023-03-31,12789.3,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2023-06-30,12459.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2023-09-30,11997.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2023-12-31,12066.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2024-03-31,12560.6,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2024-06-30,12047.1,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2024-09-30,11717.8,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2024-12-31,11683.4,Tab 2f,MLH ADIs
Debt securities issued by ADIs,2025-03-31,10764.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2014-06-30,54.7,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2014-09-30,50.9,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2014-12-31,111.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2015-03-31,94.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2015-06-30,101.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2015-09-30,78.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2015-12-31,74.2,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2016-03-31,95.9,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2016-06-30,99.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2016-09-30,132.5,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2016-12-31,128.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2017-03-31,185.7,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2017-06-30,247.5,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2017-09-30,280.3,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2017-12-31,382.5,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2018-03-31,332.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2018-06-30,344.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2018-09-30,327.3,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2018-12-31,344.4,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2019-03-31,265.7,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2019-06-30,277.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2019-09-30,284.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2019-12-31,297,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2020-03-31,325.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2020-06-30,339,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2020-09-30,331.4,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2020-12-31,337.2,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2021-03-31,318.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2021-06-30,331.5,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2021-09-30,331.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2021-12-31,325.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2022-03-31,344.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2022-06-30,460,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2022-09-30,477.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2022-12-31,465.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2023-03-31,446.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2023-06-30,503.3,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2023-09-30,72.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2023-12-31,72.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2024-03-31,51.8,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2024-06-30,51.3,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2024-09-30,140.1,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2024-12-31,143.6,Tab 2f,MLH ADIs
Other eligible deposits not invested on a call basis,2025-03-31,151.4,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2014-06-30,44.6,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2014-09-30,33.8,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2014-12-31,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2015-03-31,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2015-06-30,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2015-09-30,4.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2015-12-31,4.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2016-03-31,4.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2016-06-30,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2016-09-30,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2016-12-31,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2017-03-31,22,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2017-06-30,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2017-09-30,22,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2017-12-31,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2018-03-31,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2018-06-30,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2018-09-30,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2018-12-31,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2019-03-31,7.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2019-06-30,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2019-09-30,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2019-12-31,0,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2020-03-31,1267,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2020-06-30,1207.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2020-09-30,140.1,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2020-12-31,1104.7,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2021-03-31,1036.6,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2021-06-30,141.5,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2021-09-30,224.1,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2021-12-31,274.8,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2022-03-31,305.6,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2022-06-30,341,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2022-09-30,335.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2022-12-31,336.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2023-03-31,382.1,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2023-06-30,340.9,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2023-09-30,358.7,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2023-12-31,414.3,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2024-03-31,509.1,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2024-06-30,494.2,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2024-09-30,441,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2024-12-31,411.7,Tab 2f,MLH ADIs
Other eligible or APRA approved securities,2025-03-31,401.9,Tab 2f,MLH ADIs
Total MLH,2014-06-30,8279.6,Tab 2f,MLH ADIs
Total MLH,2014-09-30,7081.6,Tab 2f,MLH ADIs
Total MLH,2014-12-31,8034.7,Tab 2f,MLH ADIs
Total MLH,2015-03-31,7903.2,Tab 2f,MLH ADIs
Total MLH,2015-06-30,8755.6,Tab 2f,MLH ADIs
Total MLH,2015-09-30,9733.1,Tab 2f,MLH ADIs
Total MLH,2015-12-31,10218.5,Tab 2f,MLH ADIs
Total MLH,2016-03-31,10637.1,Tab 2f,MLH ADIs
Total MLH,2016-06-30,11895.6,Tab 2f,MLH ADIs
Total MLH,2016-09-30,12331.6,Tab 2f,MLH ADIs
Total MLH,2016-12-31,12579.2,Tab 2f,MLH ADIs
Total MLH,2017-03-31,9829.7,Tab 2f,MLH ADIs
Total MLH,2017-06-30,10380.9,Tab 2f,MLH ADIs
Total MLH,2017-09-30,10739.1,Tab 2f,MLH ADIs
Total MLH,2017-12-31,11081.2,Tab 2f,MLH ADIs
Total MLH,2018-03-31,11490,Tab 2f,MLH ADIs
Total MLH,2018-06-30,11084.9,Tab 2f,MLH ADIs
Total MLH,2018-09-30,11895.8,Tab 2f,MLH ADIs
Total MLH,2018-12-31,11811.9,Tab 2f,MLH ADIs
Total MLH,2019-03-31,12730.2,Tab 2f,MLH ADIs
Total MLH,2019-06-30,13140.9,Tab 2f,MLH ADIs
Total MLH,2019-09-30,13689.6,Tab 2f,MLH ADIs
Total MLH,2019-12-31,15019.5,Tab 2f,MLH ADIs
Total MLH,2020-03-31,17420.1,Tab 2f,MLH ADIs
Total MLH,2020-06-30,19437.8,Tab 2f,MLH ADIs
Total MLH,2020-09-30,21180.8,Tab 2f,MLH ADIs
Total MLH,2020-12-31,21910.3,Tab 2f,MLH ADIs
Total MLH,2021-03-31,22260.5,Tab 2f,MLH ADIs
Total MLH,2021-06-30,22107.1,Tab 2f,MLH ADIs
Total MLH,2021-09-30,23396.7,Tab 2f,MLH ADIs
Total MLH,2021-12-31,23593.9,Tab 2f,MLH ADIs
Total MLH,2022-03-31,23316.6,Tab 2f,MLH ADIs
Total MLH,2022-06-30,22426.7,Tab 2f,MLH ADIs
Total MLH,2022-09-30,23273.2,Tab 2f,MLH ADIs
Total MLH,2022-12-31,24224.7,Tab 2f,MLH ADIs
Total MLH,2023-03-31,27679.7,Tab 2f,MLH ADIs
Total MLH,2023-06-30,27135.2,Tab 2f,MLH ADIs
Total MLH,2023-09-30,27784.7,Tab 2f,MLH ADIs
Total MLH,2023-12-31,29317.8,Tab 2f,MLH ADIs
Total MLH,2024-03-31,29920.3,Tab 2f,MLH ADIs
Total MLH,2024-06-30,28581.6,Tab 2f,MLH ADIs
Total MLH,2024-09-30,29434.6,Tab 2f,MLH ADIs
Total MLH,2024-12-31,30458.8,Tab 2f,MLH ADIs
Total MLH,2025-03-31,29680.9,Tab 2f,MLH ADIs
Less placements,2014-06-30,44.7,Tab 2f,MLH ADIs
Less placements,2014-09-30,40.3,Tab 2f,MLH ADIs
Less placements,2014-12-31,42.4,Tab 2f,MLH ADIs
Less placements,2015-03-31,31.4,Tab 2f,MLH ADIs
Less placements,2015-06-30,50.6,Tab 2f,MLH ADIs
Less placements,2015-09-30,30.1,Tab 2f,MLH ADIs
Less placements,2015-12-31,53.3,Tab 2f,MLH ADIs
Less placements,2016-03-31,0,Tab 2f,MLH ADIs
Less placements,2016-06-30,4.1,Tab 2f,MLH ADIs
Less placements,2016-09-30,3.1,Tab 2f,MLH ADIs
Less placements,2016-12-31,0,Tab 2f,MLH ADIs
Less placements,2017-03-31,0,Tab 2f,MLH ADIs
Less placements,2017-06-30,0,Tab 2f,MLH ADIs
Less placements,2017-09-30,0,Tab 2f,MLH ADIs
Less placements,2017-12-31,0,Tab 2f,MLH ADIs
Less placements,2018-03-31,0.2,Tab 2f,MLH ADIs
Less placements,2018-06-30,0.2,Tab 2f,MLH ADIs
Less placements,2018-09-30,7.1,Tab 2f,MLH ADIs
Less placements,2018-12-31,0.2,Tab 2f,MLH ADIs
Less placements,2019-03-31,0.2,Tab 2f,MLH ADIs
Less placements,2019-06-30,0.2,Tab 2f,MLH ADIs
Less placements,2019-09-30,0.2,Tab 2f,MLH ADIs
Less placements,2019-12-31,1.1,Tab 2f,MLH ADIs
Less placements,2020-03-31,0.2,Tab 2f,MLH ADIs
